opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00006012,6012.0,ACC000473,Horizon Mobile App Expansion - Wright Lewis Holdings,Closed Won,14881.71,100.0,2022-10-09,2022-07-30,Purchased List,Existing Customer - Downgrade,2583
OPP00006013,6013.0,ACC000008,Cirrus Contact Centre Migration - Lee White Group,Closed Won,72811.38,100.0,2022-02-24,2022-01-21,Web,Existing Customer - Replacement,382
OPP00006014,6014.0,ACC000717,FUSION IoT Implementation - Hill Baker LLP,Closed Won,194798.1,100.0,2022-01-21,2021-11-29,Web,New Customer,
OPP00006015,6015.0,ACC000061,Roberts Networks Ltd Contact Centre Solution,Closed Won,179889.17,100.0,2024-04-12,2022-02-06,Purchased List,Existing Customer - Replacement,384
OPP00006016,6016.0,ACC000631,Lewis Williams Partners - Microsoft Teams Phone Deployment,Closed Won,105085.2,100.0,2024-10-28,2022-01-06,Other,Existing Customer - Upgrade,383
OPP00006017,6017.0,ACC000279,Newcastle County Council Digital Transformation,Closed Won,59614.75,100.0,2025-01-19,2024-10-31,Partner Referral,Existing Customer - Replacement,29652
OPP00006018,6018.0,ACC000360,Harrison Jones LLP - Horizon Mobile App Deployment,Closed Won,37983.65,100.0,2022-04-17,2021-12-03,Other,New Customer,
OPP00006019,6019.0,ACC000147,Cirrus Contact Centre Implementation - King Clarke PLC,Closed Won,201858.97,100.0,2022-05-23,2022-01-26,Other,Existing Customer - Downgrade,475
OPP00006020,6020.0,ACC000652,Johnson Cooper UK - Cloud Communications,Closed Won,169995.95,100.0,2025-10-26,2025-05-08,Web,Existing Customer - Upgrade,12353
OPP00006021,6021.0,ACC000090,Enterprise CircleLoop - Davies Thompson and Co,Closed Won,19983.94,100.0,2025-09-09,2022-01-17,Partner Referral,Existing Customer - Downgrade,471
OPP00006022,6022.0,ACC000048,King Communications Partners Digital Transformation,Closed Won,204249.81,100.0,2022-02-20,2022-02-17,Other,Existing Customer - Downgrade,457
OPP00006023,6023.0,ACC000190,Horizon Mobile App - King Communications Partners,Closed Won,35769.13,100.0,2022-07-17,2022-01-20,Purchased List,Existing Customer - Replacement,378
OPP00006024,6024.0,ACC000691,Lee Cooper Ltd - Cirrus Contact Centre Deployment,Closed Won,214930.44,100.0,2025-12-26,2025-07-16,Purchased List,Existing Customer - Upgrade,11703
OPP00006025,6025.0,ACC000912,SIP Trunks Enterprise Expansion - White Wilson Holdings,Closed Won,23790.26,100.0,2024-02-11,2022-01-06,Phone Inquiry,Existing Customer - Replacement,39
OPP00006026,6026.0,ACC000055,SIP Trunks Enterprise Implementation - City Hospital NHS Trust,Closed Won,53000.74,100.0,2022-11-30,2022-02-06,Purchased List,Existing Customer - Replacement,304
OPP00006027,6027.0,ACC000190,King Communications Partners - Cloud Communications,Closed Won,75276.19,100.0,2025-07-08,2022-01-12,Phone Inquiry,Existing Customer - Replacement,452
OPP00006028,6028.0,ACC000157,Inbound Services Implementation - Morgan Ward UK,Closed Won,147717.71,100.0,2024-09-17,2022-02-24,Partner Referral,Existing Customer - Upgrade,198
OPP00006029,6029.0,ACC000044,Horizon Mobile App - Lewis Martin International,Closed Won,104186.36,100.0,2024-03-25,2021-12-22,Purchased List,New Customer,
OPP00006030,6030.0,ACC000475,SIP Trunks Enterprise Implementation - Patel Thomas and Co,Closed Won,107741.92,100.0,2022-08-03,2022-01-12,Other,New Customer,239
OPP00006031,6031.0,ACC000144,Amazon Connect Managed Expansion - College of Milton Keynes,Closed Won,238437.84,100.0,2022-05-18,2022-01-30,Phone Inquiry,Existing Customer - Replacement,527
OPP00006032,6032.0,ACC000526,Wood Wilson LLP - SIP Trunks Enterprise Deployment,Closed Won,177168.48,100.0,2022-03-19,2021-11-10,Other,Existing Customer - Downgrade,
OPP00006033,6033.0,ACC000661,Williams Baker Holdings - CX Analytics Suite Deployment,Closed Won,21964.44,100.0,2025-10-02,2022-01-15,Purchased List,Existing Customer - Upgrade,47
OPP00006034,6034.0,ACC000059,Baker Jackson Holdings - Horizon Contact Centre Deployment,Closed Won,118149.46,100.0,2023-01-04,2022-01-30,Purchased List,New Customer,99
OPP00006035,6035.0,ACC000007,Hill Patel Group UCaaS Project,Closed Won,103698.1,100.0,2023-11-18,2021-12-26,Other,Existing Customer - Downgrade,
OPP00006036,6036.0,ACC000906,Horizon Cloud Phone System - Taylor Harrison Group,Closed Won,161504.95,100.0,2023-11-15,2021-10-08,Phone Inquiry,New Customer,
OPP00006037,6037.0,ACC000790,Horizon Desktop App Migration - Lee Martin International,Closed Won,27165.07,100.0,2023-05-25,2022-01-01,Web,New Customer,
OPP00006038,6038.0,ACC000653,Hall Baker and Co - Horizon Mobile App Deployment,Closed Won,88908.28,100.0,2023-05-17,2022-09-18,Phone Inquiry,Existing Customer - Downgrade,22213
OPP00006039,6039.0,ACC000535,Amazon Connect Managed Expansion - Hughes Johnson PLC,Closed Won,57651.23,100.0,2022-10-12,2022-07-29,Phone Inquiry,New Customer,47765
OPP00006040,6040.0,ACC000961,Amazon Connect Managed - Jones Taylor and Co,Closed Won,159605.62,100.0,2022-07-11,2022-01-15,Partner Referral,Existing Customer - Upgrade,12743
OPP00006041,6041.0,ACC000236,Cooper Clark LLP Contact Centre Solution,Closed Won,48215.33,100.0,2022-09-19,2021-10-30,Other,New Customer,
OPP00006042,6042.0,ACC000925,Harris Jackson Solutions - Inbound Services Deployment,Closed Won,243750.59,100.0,2023-07-18,2022-02-16,Partner Referral,Existing Customer - Downgrade,172
OPP00006043,6043.0,ACC000418,Enterprise SIP Trunks Enterprise - Evans Turner Holdings,Closed Won,144590.4,100.0,2022-03-23,2022-01-13,Other,Existing Customer - Replacement,4668
OPP00006044,6044.0,ACC000457,Harris Patel Partners - Cloud Communications,Closed Won,196904.91,100.0,2025-04-14,2022-02-04,Web,New Customer,631
OPP00006045,6045.0,ACC000894,Patel Lee Group - Webex for Gamma Deployment,Closed Won,62007.92,100.0,2022-11-08,2021-10-10,Phone Inquiry,Existing Customer - Upgrade,
OPP00006046,6046.0,ACC000101,Jackson Hill Associates UCaaS Project,Closed Won,294037.61,100.0,2025-05-12,2024-12-08,Other,New Customer,20352
OPP00006047,6047.0,ACC000142,Johnson Roberts International - Cloud Communications,Closed Won,138804.5,100.0,2023-06-21,2022-01-28,Purchased List,Existing Customer - Upgrade,296
OPP00006048,6048.0,ACC000919,Horizon Contact Centre - White Thomas Ltd,Closed Won,121591.27,100.0,2025-04-11,2024-09-28,Web,Existing Customer - Upgrade,29550
OPP00006049,6049.0,ACC000129,Horizon Desktop App - Moore Tech Ltd,Closed Won,148411.14,100.0,2023-06-17,2022-02-02,Purchased List,Existing Customer - Upgrade,8
OPP00006050,6050.0,ACC000389,Horizon Mobile App Expansion - Harris Connect Ltd,Closed Won,24725.85,100.0,2025-05-14,2022-01-17,Web,New Customer,64
OPP00006051,6051.0,ACC000862,Workforce Management - Wood Roberts Services,Closed Won,29771.32,100.0,2024-07-20,2023-10-31,Other,Existing Customer - Downgrade,9761
OPP00006052,6052.0,ACC000981,CircleLoop Migration - Johnson Robinson Group,Closed Won,301722.6,100.0,2022-03-03,2021-10-02,Web,Existing Customer - Downgrade,
OPP00006053,6053.0,ACC000054,Secure Payments PCI - King Morgan Associates,Closed Won,67194.36,100.0,2022-12-11,2022-01-12,Purchased List,Existing Customer - Downgrade,142
OPP00006054,6054.0,ACC000627,Wright Harris Associates UCaaS Project,Closed Won,69021.34,100.0,2023-05-27,2022-01-15,Phone Inquiry,New Customer,371
OPP00006055,6055.0,ACC000001,Enterprise Inbound Services - University of Sheffield,Closed Won,126245.71,100.0,2025-08-20,2022-02-04,Partner Referral,Existing Customer - Replacement,219
OPP00006056,6056.0,ACC000018,Gamma Contact for Partners Migration - Hughes Clark International,Closed Won,8205.12,100.0,2023-01-15,2021-12-12,Purchased List,New Customer,
OPP00006057,6057.0,ACC000965,SIP Trunks Enterprise - Edwards Johnson Holdings,Closed Won,116078.93,100.0,2025-08-17,2025-01-23,Web,Existing Customer - Upgrade,28175
OPP00006058,6058.0,ACC000065,Enterprise Gamma Contact for Partners - Johnson White Group,Closed Won,217611.59,100.0,2024-11-04,2021-10-07,Web,Existing Customer - Downgrade,
OPP00006059,6059.0,ACC000267,Davies Morris Services Digital Transformation,Closed Won,6519.57,100.0,2023-11-30,2022-02-21,Purchased List,Existing Customer - Replacement,764
OPP00006060,6060.0,ACC000093,Cirrus Contact Centre Migration - Green Wood UK,Closed Won,89360.48,100.0,2024-12-09,2024-03-08,Phone Inquiry,Existing Customer - Downgrade,41847
OPP00006061,6061.0,ACC000196,Clarke Thomas UK UCaaS Project,Closed Won,49778.29,100.0,2024-09-19,2022-02-03,Phone Inquiry,Existing Customer - Upgrade,435
OPP00006062,6062.0,ACC000837,Evans Hill Group - Cloud Communications,Closed Won,157371.33,100.0,2022-07-27,2022-01-23,Partner Referral,Existing Customer - Upgrade,30895
OPP00006063,6063.0,ACC000550,Enterprise SIP Trunks Enterprise - Roberts Williams LLP,Closed Won,36024.78,100.0,2023-04-15,2023-02-14,Partner Referral,Existing Customer - Upgrade,37361
OPP00006064,6064.0,ACC000541,Gamma Contact for Partners Implementation - Smith King Associates,Closed Won,57604.7,100.0,2023-04-05,2022-01-24,Purchased List,New Customer,532
OPP00006065,6065.0,ACC000283,SIP Trunks Enterprise Migration - Patel Communications Group,Closed Won,176470.39,100.0,2024-02-27,2022-01-18,Partner Referral,Existing Customer - Upgrade,95
OPP00006066,6066.0,ACC000402,Johnson Clark Solutions UCaaS Project,Closed Won,146869.35,100.0,2023-01-22,2022-12-08,Other,Existing Customer - Replacement,3987
OPP00006067,6067.0,ACC000526,Horizon Contact Centre Expansion - Wood Wilson LLP,Closed Won,37509.57,100.0,2023-07-18,2022-01-09,Phone Inquiry,New Customer,185
OPP00006068,6068.0,ACC000700,Enterprise Inbound Services - Oxford Borough Council,Closed Won,190016.41,100.0,2024-02-24,2021-09-08,Partner Referral,Existing Customer - Replacement,
OPP00006069,6069.0,ACC000357,Lewis Jackson Partners UCaaS Project,Closed Won,48259.06,100.0,2022-04-16,2022-01-27,Purchased List,Existing Customer - Upgrade,33047
OPP00006070,6070.0,ACC000981,iPECS Cloud Implementation - Johnson Robinson Group,Closed Won,210148.76,100.0,2025-04-13,2021-11-09,Other,New Customer,
OPP00006071,6071.0,ACC000163,Martin Moore Associates Digital Transformation,Closed Won,186479.93,100.0,2024-10-18,2024-01-12,Phone Inquiry,Existing Customer - Downgrade,12438
OPP00006072,6072.0,ACC000235,Workforce Management Expansion - Turner Connect Group,Closed Won,111045.32,100.0,2025-06-02,2025-02-11,Partner Referral,New Customer,32655
OPP00006073,6073.0,ACC000114,Horizon Cloud Phone System - Thomas Wilson and Co,Closed Won,127805.65,100.0,2024-12-19,2024-10-21,Phone Inquiry,Existing Customer - Downgrade,39324
OPP00006074,6074.0,ACC000799,Morris Lee Associates Digital Transformation,Closed Won,141464.02,100.0,2025-12-12,2021-10-25,Web,Existing Customer - Downgrade,
OPP00006075,6075.0,ACC000941,Wilson Evans PLC Digital Transformation,Closed Won,67302.06,100.0,2022-04-20,2021-11-24,Other,New Customer,
OPP00006076,6076.0,ACC000661,Williams Baker Holdings Digital Transformation,Closed Won,181666.84,100.0,2023-10-31,2022-01-22,Partner Referral,Existing Customer - Replacement,376
OPP00006077,6077.0,ACC000512,Ward Evans Partners - Cloud Communications,Closed Won,55580.47,100.0,2024-06-04,2023-12-21,Other,Existing Customer - Replacement,18812
OPP00006078,6078.0,ACC000318,Royal Hospital NHS Trust - Cloud Communications,Closed Won,168481.15,100.0,2023-07-04,2022-01-23,Purchased List,New Customer,463
OPP00006079,6079.0,ACC000416,Thomas Robinson LLP - Cloud Communications,Closed Won,86791.69,100.0,2024-08-25,2022-01-05,Web,New Customer,377
OPP00006080,6080.0,ACC000317,Davies Wilson Ltd - Cloud Communications,Closed Won,17660.79,100.0,2022-01-28,2021-10-02,Web,Existing Customer - Replacement,
OPP00006081,6081.0,ACC000840,Enterprise Amazon Connect Managed - Roberts Ward Holdings,Closed Won,206975.86,100.0,2024-11-27,2021-09-20,Other,New Customer,
OPP00006082,6082.0,ACC000559,Walker Communications Group - CX Analytics Suite Deployment,Closed Won,135678.82,100.0,2022-12-01,2022-01-15,Purchased List,Existing Customer - Downgrade,359
OPP00006083,6083.0,ACC000109,Jackson White Holdings Digital Transformation,Closed Won,81646.19,100.0,2022-04-28,2021-12-02,Other,Existing Customer - Downgrade,
OPP00006084,6084.0,ACC000761,Davies Johnson LLP Digital Transformation,Closed Won,165102.38,100.0,2023-10-18,2023-02-26,Purchased List,Existing Customer - Downgrade,37295
OPP00006085,6085.0,ACC000781,Inbound Services Implementation - White Hall International,Closed Won,92567.12,100.0,2024-05-09,2021-10-04,Purchased List,Existing Customer - Upgrade,
OPP00006086,6086.0,ACC000739,Enterprise Workforce Management - Lee Cooper and Co,Closed Won,157192.45,100.0,2022-04-24,2022-01-03,Purchased List,Existing Customer - Downgrade,42
OPP00006087,6087.0,ACC000541,Smith King Associates Digital Transformation,Closed Won,37236.02,100.0,2025-09-19,2022-02-10,Web,Existing Customer - Replacement,158
OPP00006088,6088.0,ACC000959,Enterprise Inbound Services - Green Taylor LLP,Closed Won,141251.4,100.0,2023-01-13,2021-12-01,Purchased List,Existing Customer - Replacement,
OPP00006089,6089.0,ACC000546,Johnson Smith Holdings Digital Transformation,Closed Won,193430.07,100.0,2025-06-08,2022-02-05,Other,Existing Customer - Upgrade,25
OPP00006090,6090.0,ACC000334,Moore Patel Ltd - SIP Trunks Standard Deployment,Closed Won,33069.6,100.0,2022-01-07,2021-10-27,Other,New Customer,
OPP00006091,6091.0,ACC000973,CX Analytics Suite Expansion - Baker Roberts Partners,Closed Won,125083.79,100.0,2023-04-21,2021-09-08,Web,New Customer,
OPP00006092,6092.0,ACC000533,CircleLoop Migration - Academy of Liverpool,Closed Won,59123.23,100.0,2022-04-03,2022-02-03,Partner Referral,Existing Customer - Upgrade,48191
OPP00006093,6093.0,ACC000564,SIP Trunks Standard Implementation - Davies Hill and Co,Closed Won,288825.12,100.0,2022-07-03,2022-01-14,Purchased List,Existing Customer - Replacement,281
OPP00006094,6094.0,ACC000624,Horizon Cloud Phone System Implementation - Hill Evans LLP,Closed Won,148923.36,100.0,2022-06-01,2022-02-16,Web,Existing Customer - Downgrade,868
OPP00006095,6095.0,ACC000336,Webex for Gamma Implementation - Jackson Telecom Ltd,Closed Won,83791.39,100.0,2022-09-13,2022-07-20,Other,Existing Customer - Upgrade,3316
OPP00006096,6096.0,ACC000677,Enterprise Amazon Connect Managed - Jones Davies Ltd,Closed Won,112090.47,100.0,2024-07-17,2021-10-30,Other,Existing Customer - Upgrade,
OPP00006097,6097.0,ACC000471,King Hill and Co - Cirrus Contact Centre Deployment,Closed Won,219064.06,100.0,2022-06-17,2022-01-13,Partner Referral,Existing Customer - Upgrade,25782
OPP00006098,6098.0,ACC000411,Davies Thomas International - Cloud Communications,Closed Won,283412.11,100.0,2022-08-23,2021-12-07,Other,Existing Customer - Replacement,
OPP00006099,6099.0,ACC000697,Taylor Evans Partners Digital Transformation,Closed Won,33412.72,100.0,2024-07-19,2021-10-09,Purchased List,Existing Customer - Replacement,
OPP00006100,6100.0,ACC000051,Horizon Contact Centre - White Ward International,Closed Won,173657.12,100.0,2022-11-05,2021-10-30,Web,Existing Customer - Upgrade,
OPP00006101,6101.0,ACC000447,Green Martin Ltd Digital Transformation,Closed Won,110407.49,100.0,2024-03-25,2022-01-24,Phone Inquiry,Existing Customer - Downgrade,212
OPP00006102,6102.0,ACC000198,Green Davies Partners UCaaS Project,Closed Won,49284.67,100.0,2024-09-08,2023-12-10,Partner Referral,Existing Customer - Downgrade,44744
OPP00006103,6103.0,ACC000408,Academy of Belfast - Cloud Communications,Closed Won,169721.46,100.0,2023-09-03,2023-01-03,Phone Inquiry,New Customer,44722
OPP00006104,6104.0,ACC000733,Gamma Contact for Partners Expansion - King Williams and Co,Closed Won,135971.92,100.0,2023-10-15,2022-01-10,Web,Existing Customer - Upgrade,15
OPP00006105,6105.0,ACC000662,Edwards Hill UK - SIP Trunks Enterprise Deployment,Closed Won,138667.72,100.0,2022-11-02,2022-04-27,Purchased List,Existing Customer - Upgrade,1474
OPP00006106,6106.0,ACC000826,Workforce Management Migration - Patel Tech Ltd,Closed Won,63853.04,100.0,2025-05-27,2022-02-23,Partner Referral,Existing Customer - Replacement,90
OPP00006107,6107.0,ACC000550,Roberts Williams LLP UCaaS Project,Closed Won,43705.81,100.0,2023-12-08,2022-02-06,Phone Inquiry,Existing Customer - Upgrade,76
OPP00006108,6108.0,ACC000347,Enterprise Webex for Gamma - Academy of Cardiff,Closed Won,330057.27,100.0,2023-05-08,2022-01-31,Web,New Customer,56
OPP00006109,6109.0,ACC000200,SIP Trunks Enterprise - Jones Davies Ltd,Closed Won,191161.59,100.0,2025-02-09,2022-01-29,Other,Existing Customer - Downgrade,191
OPP00006110,6110.0,ACC000602,London City Council - Cloud Communications,Closed Won,6549.11,100.0,2025-11-12,2021-12-25,Partner Referral,Existing Customer - Downgrade,
OPP00006111,6111.0,ACC000409,Turner Baker Holdings - Cloud Communications,Closed Won,55123.61,100.0,2022-02-24,2022-01-02,Phone Inquiry,New Customer,47747
OPP00006112,6112.0,ACC000469,King Davies Partners - Cloud Communications,Closed Won,44822.84,100.0,2022-02-17,2022-02-17,Web,New Customer,258
OPP00006113,6113.0,ACC000191,Evans Thomas PLC - Phoneline+ Deployment,Closed Won,169163.88,100.0,2022-01-17,2022-01-02,Partner Referral,New Customer,417
OPP00006114,6114.0,ACC000476,Webex for Gamma Migration - Walker Morgan PLC,Closed Won,6010.6,100.0,2022-11-14,2022-05-20,Web,New Customer,19115
OPP00006115,6115.0,ACC000828,University of Manchester Contact Centre Solution,Closed Won,23723.5,100.0,2023-01-26,2022-03-05,Web,Existing Customer - Downgrade,11756
OPP00006116,6116.0,ACC000222,Wood IT Solutions Ltd Digital Transformation,Closed Won,260824.72,100.0,2023-01-06,2021-09-22,Phone Inquiry,Existing Customer - Upgrade,
OPP00006117,6117.0,ACC000219,Horizon Collaborate Implementation - Clark Jackson Associates,Closed Won,85295.03,100.0,2023-05-21,2022-01-04,Purchased List,Existing Customer - Upgrade,31
OPP00006118,6118.0,ACC000678,University of Coventry - Webex for Gamma Deployment,Closed Won,36105.73,100.0,2022-01-01,2021-10-24,Other,Existing Customer - Downgrade,
OPP00006119,6119.0,ACC000645,Enterprise Horizon Desktop App - Jones Taylor Holdings,Closed Won,144724.38,100.0,2023-06-05,2022-01-20,Purchased List,New Customer,441
OPP00006120,6120.0,ACC000100,Harrison Harrison and Co Contact Centre Solution,Closed Won,255344.95,100.0,2024-08-15,2021-09-24,Partner Referral,Existing Customer - Replacement,
OPP00006121,6121.0,ACC000461,SIP Trunks Standard Migration - Wilson Roberts UK,Closed Won,132322.38,100.0,2023-07-15,2021-09-23,Web,Existing Customer - Downgrade,
OPP00006122,6122.0,ACC000321,County Hospital NHS Trust Contact Centre Solution,Closed Won,62676.0,100.0,2022-10-18,2022-09-02,Partner Referral,Existing Customer - Downgrade,29914
OPP00006123,6123.0,ACC000100,Harrison Harrison and Co - SIP Trunks Enterprise Deployment,Closed Won,71803.91,100.0,2022-03-23,2022-01-30,Web,New Customer,36322
OPP00006124,6124.0,ACC000863,Microsoft Teams Phone - Clark Green Services,Closed Won,320601.14,100.0,2025-02-19,2022-02-15,Other,Existing Customer - Replacement,234
OPP00006125,6125.0,ACC000453,Horizon Contact Centre Expansion - Moore Evans Services,Closed Won,57693.1,100.0,2022-01-28,2021-12-25,Phone Inquiry,Existing Customer - Downgrade,
OPP00006126,6126.0,ACC000619,SIP Trunks Standard Implementation - Lewis Patel Services,Closed Won,114694.86,100.0,2022-08-02,2022-01-26,Web,Existing Customer - Upgrade,152
OPP00006127,6127.0,ACC000375,Southampton City Council UCaaS Project,Closed Won,20444.99,100.0,2023-04-21,2022-06-14,Web,New Customer,42901
OPP00006128,6128.0,ACC000624,Hill Evans LLP - Cloud Communications,Closed Won,154999.1,100.0,2023-11-27,2021-09-26,Web,Existing Customer - Replacement,
OPP00006129,6129.0,ACC000515,Wright Morris LLP - SIP Trunks Enterprise Deployment,Closed Won,228981.71,100.0,2025-04-08,2022-01-21,Other,Existing Customer - Replacement,308
OPP00006130,6130.0,ACC000381,Jackson Clark Services - Horizon Collaborate Deployment,Closed Won,103163.78,100.0,2023-08-05,2021-12-10,Partner Referral,Existing Customer - Upgrade,
OPP00006131,6131.0,ACC000879,Evans King Associates Digital Transformation,Closed Won,202976.23,100.0,2022-07-10,2021-09-15,Partner Referral,Existing Customer - Upgrade,
OPP00006132,6132.0,ACC000100,Cirrus Contact Centre Migration - Harrison Harrison and Co,Closed Won,247927.24,100.0,2025-02-08,2022-02-10,Phone Inquiry,Existing Customer - Replacement,398
OPP00006133,6133.0,ACC000465,Smith Taylor LLP - Cloud Communications,Closed Won,46277.63,100.0,2025-05-24,2022-01-27,Web,Existing Customer - Replacement,263
OPP00006134,6134.0,ACC000088,Royal Hospital NHS Trust - Cloud Communications,Closed Won,207563.91,100.0,2024-08-01,2021-12-25,Partner Referral,Existing Customer - Upgrade,
OPP00006135,6135.0,ACC000463,Enterprise Amazon Connect Managed - Harris Williams PLC,Closed Won,140747.09,100.0,2025-12-01,2025-02-03,Purchased List,Existing Customer - Downgrade,10318
OPP00006136,6136.0,ACC000502,Wood Harris UK Contact Centre Solution,Closed Won,62892.57,100.0,2023-01-12,2022-02-04,Purchased List,Existing Customer - Replacement,415
OPP00006137,6137.0,ACC000016,Workforce Management Implementation - Smith Morgan Associates,Closed Won,88474.68,100.0,2022-06-02,2021-10-29,Other,Existing Customer - Replacement,
OPP00006138,6138.0,ACC000226,FUSION IoT Migration - Turner Ward Holdings,Closed Won,93285.21,100.0,2025-01-18,2024-06-20,Other,Existing Customer - Replacement,31184
OPP00006139,6139.0,ACC000903,CircleLoop Expansion - Jones Edwards and Co,Closed Won,167515.55,100.0,2022-03-03,2021-10-19,Purchased List,Existing Customer - Downgrade,
OPP00006140,6140.0,ACC000526,Wood Wilson LLP Digital Transformation,Closed Won,27298.83,100.0,2023-06-04,2022-01-14,Web,New Customer,271
OPP00006141,6141.0,ACC000771,Phoneline+ Expansion - Clarke Networks Group,Closed Won,7306.52,100.0,2022-04-23,2022-02-10,Other,Existing Customer - Upgrade,324
OPP00006142,6142.0,ACC000745,King Morris Ltd - Cloud Communications,Closed Won,21932.58,100.0,2022-05-15,2022-01-19,Web,Existing Customer - Upgrade,39648
OPP00006143,6143.0,ACC000630,Jones Harris Services - Cloud Communications,Closed Won,205791.6,100.0,2025-08-22,2021-09-24,Web,Existing Customer - Upgrade,
OPP00006144,6144.0,ACC000022,Enterprise Horizon Collaborate - Ward Turner Solutions,Closed Won,145591.82,100.0,2022-05-05,2022-01-21,Phone Inquiry,Existing Customer - Downgrade,12
OPP00006145,6145.0,ACC000254,Ward Robinson Associates Contact Centre Solution,Closed Won,14501.38,100.0,2022-03-03,2021-12-09,Web,Existing Customer - Upgrade,
OPP00006146,6146.0,ACC000157,Morgan Ward UK Contact Centre Solution,Closed Won,146243.84,100.0,2022-11-22,2021-10-30,Phone Inquiry,New Customer,
OPP00006147,6147.0,ACC000099,CX Analytics Suite - Thomas Taylor Partners,Closed Won,54396.91,100.0,2022-12-16,2022-09-09,Partner Referral,New Customer,17333
OPP00006148,6148.0,ACC000881,Horizon Collaborate Migration - Kings Hospital NHS Trust,Closed Won,57156.92,100.0,2022-01-16,2021-10-21,Partner Referral,Existing Customer - Replacement,
OPP00006149,6149.0,ACC000265,SIP Trunks Standard Implementation - Edwards Wood PLC,Closed Won,70297.94,100.0,2023-09-01,2022-01-07,Purchased List,Existing Customer - Upgrade,235
OPP00006150,6150.0,ACC000489,CircleLoop Expansion - Roberts Hughes Group,Closed Won,74161.02,100.0,2025-03-31,2024-10-03,Phone Inquiry,Existing Customer - Downgrade,17105
OPP00006151,6151.0,ACC000184,Lee Green Associates Contact Centre Solution,Closed Won,190396.28,100.0,2023-01-08,2021-12-03,Phone Inquiry,Existing Customer - Upgrade,
OPP00006152,6152.0,ACC000340,Webex for Gamma - Patel Harrison Holdings,Closed Won,19239.79,100.0,2022-02-27,2022-01-24,Purchased List,New Customer,46557
OPP00006153,6153.0,ACC000415,Thomas Harris Holdings - Cloud Communications,Closed Won,329455.73,100.0,2022-04-02,2022-02-17,Partner Referral,New Customer,793
OPP00006154,6154.0,ACC000091,Ward Clark and Co - Horizon Mobile App Deployment,Closed Won,111753.88,100.0,2024-04-30,2022-01-12,Other,New Customer,91
OPP00006155,6155.0,ACC000254,Microsoft Teams Phone Migration - Ward Robinson Associates,Closed Won,37895.95,100.0,2022-08-22,2021-10-03,Phone Inquiry,Existing Customer - Replacement,
OPP00006156,6156.0,ACC000890,Hughes Jackson PLC - Cloud Communications,Closed Won,63323.84,100.0,2022-10-26,2022-01-03,Other,New Customer,471
OPP00006157,6157.0,ACC000342,CX Analytics Suite Implementation - Hall Communications Ltd,Closed Won,167436.0,100.0,2024-12-21,2024-06-23,Web,Existing Customer - Upgrade,20087
OPP00006158,6158.0,ACC000054,FUSION IoT Migration - King Morgan Associates,Closed Won,151296.53,100.0,2024-10-12,2024-07-30,Partner Referral,New Customer,9414
OPP00006159,6159.0,ACC000678,University of Coventry Digital Transformation,Closed Won,155238.46,100.0,2024-05-19,2024-03-14,Purchased List,New Customer,48949
OPP00006160,6160.0,ACC000093,Green Wood UK - Cloud Communications,Closed Won,158843.57,100.0,2025-05-19,2022-02-02,Web,Existing Customer - Downgrade,7
OPP00006161,6161.0,ACC000171,Manchester County Council UCaaS Project,Closed Won,109361.87,100.0,2022-01-12,2021-12-18,Phone Inquiry,New Customer,
OPP00006162,6162.0,ACC000351,Gamma Contact for Partners Implementation - Patel Connect Group,Closed Won,148321.81,100.0,2023-12-26,2021-11-29,Purchased List,Existing Customer - Downgrade,
OPP00006163,6163.0,ACC000337,iPECS Cloud - White Turner LLP,Closed Won,207797.69,100.0,2023-10-16,2022-02-04,Web,New Customer,65
OPP00006164,6164.0,ACC000544,County Hospital NHS Trust UCaaS Project,Closed Won,108236.0,100.0,2024-09-02,2022-01-09,Other,Existing Customer - Upgrade,31
OPP00006165,6165.0,ACC000569,Amazon Connect Managed Migration - Patel Turner and Co,Closed Won,270247.36,100.0,2025-02-02,2021-10-09,Phone Inquiry,Existing Customer - Downgrade,
OPP00006166,6166.0,ACC000753,Inbound Services Implementation - Harrison Clarke Group,Closed Won,136479.26,100.0,2023-12-21,2022-01-23,Web,New Customer,462
OPP00006167,6167.0,ACC000362,Ward Smith Associates Contact Centre Solution,Closed Won,147987.78,100.0,2024-03-19,2022-01-14,Phone Inquiry,Existing Customer - Upgrade,482
OPP00006168,6168.0,ACC000270,Baker White International - Cloud Communications,Closed Won,147854.25,100.0,2024-04-20,2021-09-16,Purchased List,New Customer,
OPP00006169,6169.0,ACC000844,Microsoft Teams Phone Migration - Ward Jones Holdings,Closed Won,77047.81,100.0,2024-02-03,2021-11-02,Web,Existing Customer - Upgrade,
OPP00006170,6170.0,ACC000487,Ward Robinson International - Cloud Communications,Closed Won,18969.73,100.0,2022-08-15,2022-01-24,Partner Referral,Existing Customer - Replacement,46
OPP00006171,6171.0,ACC000053,Enterprise SIP Trunks Standard - Clark Hill Ltd,Closed Won,234461.48,100.0,2022-08-12,2022-01-31,Purchased List,Existing Customer - Downgrade,367
OPP00006172,6172.0,ACC000543,Lee Edwards Services Digital Transformation,Closed Won,121178.84,100.0,2023-01-16,2021-10-16,Partner Referral,Existing Customer - Upgrade,
